Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian or Pacific Islander,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),LEP
CA,CALAVERAS COUNTY OFFICE OF EDUCATION,CA,CALAVERAS RIVER ACADEMY,069100309215,2011,Total Enrollment (Secondary Schools),F,2.00,,0.00,0.00,2.00,0.00,17.00,0.00,21.00,4.00,0.00
CA,BEAUMONT UNIFIED,CA,BEAUMONT SENIOR HIGH,060429000386,2013,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,BEAUMONT UNIFIED,CA,BEAUMONT SENIOR HIGH,060429000386,2013,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,BEAUMONT UNIFIED,CA,BEAUMONT SENIOR HIGH,060429000386,2013,Total Enrollment (Secondary Schools),M,11.00,,86.00,5.00,662.00,71.00,452.00,26.00,1313.00,100.00,116.00
CA,BEAUMONT UNIFIED,CA,BEAUMONT SENIOR HIGH,060429000386,2013,Total Enrollment (Secondary Schools),F,20.00,,74.00,5.00,692.00,71.00,455.00,32.00,1349.00,58.00,89.00
CA,BEAUMONT UNIFIED,CA,GLEN VIEW HIGH,060429008261,2013,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,BEAUMONT UNIFIED,CA,GLEN VIEW HIGH,060429008261,2013,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,BEAUMONT UNIFIED,CA,GLEN VIEW HIGH,060429008261,2013,Total Enrollment (Secondary Schools),M,2.00,,2.00,0.00,38.00,5.00,23.00,2.00,72.00,49.00,38.00
CA,BEAUMONT UNIFIED,CA,GLEN VIEW HIGH,060429008261,2013,Total Enrollment (Secondary Schools),F,0.00,,0.00,0.00,17.00,2.00,8.00,0.00,27.00,25.00,17.00
CA,BELLFLOWER UNIFIED,CA,BELLFLOWER HIGH,060444000396,2013,Took SAT or ACT during school year,M,2.00,,2.00,5.00,53.00,11.00,35.00,0.00,108.00,2.00,0.00
CA,BELLFLOWER UNIFIED,CA,BELLFLOWER HIGH,060444000396,2013,Took SAT or ACT during school year,F,5.00,,5.00,11.00,65.00,14.00,29.00,0.00,129.00,0.00,2.00
CA,BELLFLOWER UNIFIED,CA,BELLFLOWER HIGH,060444000396,2013,Total Enrollment (Secondary Schools),M,8.00,,95.00,14.00,1007.00,197.00,89.00,20.00,1430.00,181.00,269.00
CA,BELLFLOWER UNIFIED,CA,BELLFLOWER HIGH,060444000396,2013,Total Enrollment (Secondary Schools),F,5.00,,95.00,14.00,1001.00,164.00,68.00,23.00,1370.00,109.00,224.00
CA,BELLFLOWER UNIFIED,CA,MAYFAIR HIGH,060444000402,2013,Took SAT or ACT during school year,M,0.00,,20.00,0.00,14.00,5.00,8.00,0.00,47.00,0.00,0.00
CA,BELLFLOWER UNIFIED,CA,MAYFAIR HIGH,060444000402,2013,Took SAT or ACT during school year,F,0.00,,17.00,0.00,20.00,5.00,17.00,0.00,59.00,0.00,0.00
CA,BELLFLOWER UNIFIED,CA,MAYFAIR HIGH,060444000402,2013,Total Enrollment (Secondary Schools),M,5.00,,215.00,23.00,866.00,278.00,281.00,59.00,1727.00,265.00,155.00
CA,BELLFLOWER UNIFIED,CA,MAYFAIR HIGH,060444000402,2013,Total Enrollment (Secondary Schools),F,8.00,,170.00,20.00,746.00,245.00,269.00,65.00,1523.00,127.00,92.00
CA,BELLFLOWER UNIFIED,CA,SOMERSET CONTINUATION HIGH,060444000408,2013,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,BELLFLOWER UNIFIED,CA,SOMERSET CONTINUATION HIGH,060444000408,2013,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,BELLFLOWER UNIFIED,CA,SOMERSET CONTINUATION HIGH,060444000408,2013,Total Enrollment (Secondary Schools),M,0.00,,5.00,2.00,104.00,23.00,14.00,5.00,153.00,25.00,35.00
CA,BELLFLOWER UNIFIED,CA,SOMERSET CONTINUATION HIGH,060444000408,2013,Total Enrollment (Secondary Schools),F,0.00,,2.00,2.00,65.00,17.00,14.00,2.00,102.00,13.00,23.00
CA,BELLFLOWER UNIFIED,CA,BELLFLOWER ALTERNATIVE EDUCATION CENTER,060444005832,2013,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,BELLFLOWER UNIFIED,CA,BELLFLOWER ALTERNATIVE EDUCATION CENTER,060444005832,2013,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,BELLFLOWER UNIFIED,CA,BELLFLOWER ALTERNATIVE EDUCATION CENTER,060444005832,2013,Total Enrollment (Secondary Schools),M,0.00,,0.00,0.00,8.00,5.00,5.00,0.00,18.00,4.00,2.00
CA,BELLFLOWER UNIFIED,CA,BELLFLOWER ALTERNATIVE EDUCATION CENTER,060444005832,2013,Total Enrollment (Secondary Schools),F,0.00,,2.00,2.00,5.00,2.00,2.00,2.00,15.00,<=2,2.00
CA,BENICIA UNIFIED,CA,BENICIA HIGH,060462000422,2013,Took SAT or ACT during school year,M,0.00,,20.00,2.00,11.00,5.00,32.00,5.00,75.00,5.00,0.00
CA,BENICIA UNIFIED,CA,BENICIA HIGH,060462000422,2013,Took SAT or ACT during school year,F,0.00,,23.00,2.00,11.00,5.00,32.00,5.00,78.00,5.00,0.00
CA,BENICIA UNIFIED,CA,BENICIA HIGH,060462000422,2013,Total Enrollment (Secondary Schools),M,5.00,,152.00,5.00,137.00,56.00,452.00,59.00,866.00,103.00,11.00
CA,BENICIA UNIFIED,CA,BENICIA HIGH,060462000422,2013,Total Enrollment (Secondary Schools),F,5.00,,98.00,2.00,131.00,77.00,410.00,62.00,785.00,49.00,8.00
CA,BENICIA UNIFIED,CA,LIBERTY HIGH,060462000425,2013,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,BENICIA UNIFIED,CA,LIBERTY HIGH,060462000425,2013,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,BENICIA UNIFIED,CA,LIBERTY HIGH,060462000425,2013,Total Enrollment (Secondary Schools),M,0.00,,2.00,0.00,5.00,8.00,20.00,5.00,40.00,7.00,2.00
CA,BENICIA UNIFIED,CA,LIBERTY HIGH,060462000425,2013,Total Enrollment (Secondary Schools),F,0.00,,0.00,2.00,11.00,5.00,14.00,2.00,34.00,4.00,2.00
CA,DELANO JOINT UNION HIGH,CA,DELANO HIGH,061086001206,2013,Took SAT or ACT during school year,M,0.00,,11.00,0.00,17.00,0.00,0.00,0.00,28.00,0.00,2.00
CA,DELANO JOINT UNION HIGH,CA,DELANO HIGH,061086001206,2013,Took SAT or ACT during school year,F,0.00,,14.00,2.00,44.00,2.00,2.00,0.00,64.00,0.00,2.00
CA,DELANO JOINT UNION HIGH,CA,DELANO HIGH,061086001206,2013,Total Enrollment (Secondary Schools),M,0.00,,143.00,0.00,686.00,5.00,14.00,2.00,850.00,49.00,290.00
CA,DELANO JOINT UNION HIGH,CA,DELANO HIGH,061086001206,2013,Total Enrollment (Secondary Schools),F,0.00,,125.00,2.00,704.00,5.00,11.00,2.00,849.00,31.00,236.00
CA,DELANO JOINT UNION HIGH,CA,VALLEY HIGH,061086007693,2013,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,DELANO JOINT UNION HIGH,CA,VALLEY HIGH,061086007693,2013,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,DELANO JOINT UNION HIGH,CA,VALLEY HIGH,061086007693,2013,Total Enrollment (Secondary Schools),M,0.00,,2.00,0.00,71.00,2.00,0.00,0.00,75.00,16.00,35.00
CA,DELANO JOINT UNION HIGH,CA,VALLEY HIGH,061086007693,2013,Total Enrollment (Secondary Schools),F,0.00,,0.00,0.00,38.00,0.00,0.00,2.00,40.00,<=2,17.00
CA,DELANO JOINT UNION HIGH,CA,CESAR E. CHAVEZ HIGH,061086011206,2013,Took SAT or ACT during school year,M,0.00,,14.00,0.00,47.00,0.00,2.00,0.00,63.00,0.00,2.00
CA,DELANO JOINT UNION HIGH,CA,CESAR E. CHAVEZ HIGH,061086011206,2013,Took SAT or ACT during school year,F,0.00,,23.00,0.00,101.00,0.00,8.00,2.00,134.00,0.00,5.00
CA,DELANO JOINT UNION HIGH,CA,CESAR E. CHAVEZ HIGH,061086011206,2013,Total Enrollment (Secondary Schools),M,2.00,,71.00,0.00,602.00,5.00,20.00,0.00,700.00,85.00,152.00
CA,DELANO JOINT UNION HIGH,CA,CESAR E. CHAVEZ HIGH,061086011206,2013,Total Enrollment (Secondary Schools),F,0.00,,83.00,0.00,620.00,2.00,20.00,2.00,727.00,52.00,149.00
CA,DELANO JOINT UNION HIGH,CA,ROBERT F. KENNEDY HIGH,061086012157,2013,Took SAT or ACT during school year,M,0.00,,8.00,0.00,23.00,2.00,0.00,0.00,33.00,2.00,2.00
CA,DELANO JOINT UNION HIGH,CA,ROBERT F. KENNEDY HIGH,061086012157,2013,Took SAT or ACT during school year,F,0.00,,5.00,0.00,41.00,0.00,0.00,0.00,46.00,0.00,2.00
CA,DELANO JOINT UNION HIGH,CA,ROBERT F. KENNEDY HIGH,061086012157,2013,Total Enrollment (Secondary Schools),M,0.00,,53.00,0.00,449.00,8.00,14.00,2.00,526.00,55.00,179.00
CA,DELANO JOINT UNION HIGH,CA,ROBERT F. KENNEDY HIGH,061086012157,2013,Total Enrollment (Secondary Schools),F,0.00,,35.00,0.00,428.00,5.00,5.00,2.00,475.00,31.00,143.00
CA,DENAIR UNIFIED,CA,DENAIR HIGH,061104001218,2013,Took SAT or ACT during school year,M,0.00,,0.00,0.00,8.00,0.00,14.00,0.00,22.00,0.00,2.00
CA,DENAIR UNIFIED,CA,DENAIR HIGH,061104001218,2013,Took SAT or ACT during school year,F,0.00,,0.00,0.00,20.00,0.00,20.00,0.00,40.00,0.00,0.00
CA,DENAIR UNIFIED,CA,DENAIR HIGH,061104001218,2013,Total Enrollment (Secondary Schools),M,2.00,,0.00,0.00,77.00,2.00,107.00,0.00,188.00,19.00,17.00
CA,DENAIR UNIFIED,CA,DENAIR HIGH,061104001218,2013,Total Enrollment (Secondary Schools),F,0.00,,0.00,0.00,74.00,2.00,74.00,0.00,150.00,10.00,17.00
CA,DENAIR UNIFIED,CA,DENAIR CHARTER ACADEMY,061104010438,2013,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,DENAIR UNIFIED,CA,DENAIR CHARTER ACADEMY,061104010438,2013,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,DENAIR UNIFIED,CA,DENAIR CHARTER ACADEMY,061104010438,2013,Total Enrollment (Secondary Schools),M,2.00,,2.00,0.00,53.00,2.00,65.00,5.00,129.00,16.00,17.00
CA,DENAIR UNIFIED,CA,DENAIR CHARTER ACADEMY,061104010438,2013,Total Enrollment (Secondary Schools),F,2.00,,2.00,0.00,56.00,2.00,65.00,5.00,132.00,7.00,17.00
CA,DESERT SANDS UNIFIED,CA,INDIO HIGH,061111001226,2013,Took SAT or ACT during school year,M,0.00,,2.00,0.00,113.00,2.00,2.00,0.00,119.00,5.00,5.00
CA,DESERT SANDS UNIFIED,CA,INDIO HIGH,061111001226,2013,Took SAT or ACT during school year,F,2.00,,2.00,0.00,170.00,2.00,2.00,0.00,178.00,2.00,8.00
CA,DESERT SANDS UNIFIED,CA,INDIO HIGH,061111001226,2013,Total Enrollment (Secondary Schools),M,2.00,,8.00,0.00,986.00,14.00,26.00,2.00,1038.00,154.00,269.00
CA,DESERT SANDS UNIFIED,CA,INDIO HIGH,061111001226,2013,Total Enrollment (Secondary Schools),F,2.00,,2.00,0.00,923.00,11.00,17.00,5.00,960.00,64.00,212.00
CA,DESERT SANDS UNIFIED,CA,LA QUINTA HIGH,061111003582,2013,Took SAT or ACT during school year,M,2.00,,14.00,0.00,101.00,8.00,74.00,2.00,201.00,0.00,2.00
CA,DESERT SANDS UNIFIED,CA,LA QUINTA HIGH,061111003582,2013,Took SAT or ACT during school year,F,5.00,,14.00,0.00,155.00,11.00,101.00,5.00,291.00,2.00,5.00
CA,DESERT SANDS UNIFIED,CA,LA QUINTA HIGH,061111003582,2013,Total Enrollment (Secondary Schools),M,8.00,,56.00,2.00,869.00,35.00,446.00,23.00,1439.00,139.00,95.00
CA,DESERT SANDS UNIFIED,CA,LA QUINTA HIGH,061111003582,2013,Total Enrollment (Secondary Schools),F,5.00,,47.00,0.00,893.00,41.00,419.00,14.00,1419.00,88.00,68.00
CA,Antioch Unified,CA,Antioch High,060285000207,2015,Took SAT or ACT during school year,M,0.00,,8.00,0.00,17.00,8.00,14.00,0.00,47.00,2.00,2.00
CA,Antioch Unified,CA,Antioch High,060285000207,2015,Took SAT or ACT during school year,F,2.00,,2.00,2.00,32.00,14.00,14.00,0.00,66.00,0.00,2.00
CA,Antioch Unified,CA,Antioch High,060285000207,2015,Total Enrollment (Secondary Schools),M,5.00,,62.00,8.00,482.00,218.00,197.00,26.00,998.00,154.00,146.00
CA,Antioch Unified,CA,Antioch High,060285000207,2015,Total Enrollment (Secondary Schools),F,8.00,,32.00,11.00,398.00,179.00,149.00,20.00,797.00,79.00,101.00
CA,Antioch Unified,CA,Live Oak High (Continuation),060285000213,2015,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,Antioch Unified,CA,Live Oak High (Continuation),060285000213,2015,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,Antioch Unified,CA,Live Oak High (Continuation),060285000213,2015,Total Enrollment (Secondary Schools),M,2.00,,2.00,0.00,35.00,23.00,8.00,2.00,72.00,16.00,14.00
CA,Antioch Unified,CA,Live Oak High (Continuation),060285000213,2015,Total Enrollment (Secondary Schools),F,0.00,,0.00,2.00,32.00,23.00,5.00,2.00,64.00,7.00,11.00
CA,Antioch Unified,CA,Deer Valley High,060285005724,2015,Took SAT or ACT during school year,M,2.00,,35.00,2.00,29.00,44.00,26.00,0.00,138.00,5.00,2.00
CA,Antioch Unified,CA,Deer Valley High,060285005724,2015,Took SAT or ACT during school year,F,5.00,,44.00,2.00,38.00,65.00,41.00,0.00,195.00,5.00,0.00
CA,Antioch Unified,CA,Deer Valley High,060285005724,2015,Total Enrollment (Secondary Schools),M,8.00,,161.00,11.00,386.00,407.00,200.00,47.00,1220.00,202.00,122.00
CA,Antioch Unified,CA,Deer Valley High,060285005724,2015,Total Enrollment (Secondary Schools),F,5.00,,173.00,14.00,338.00,431.00,197.00,50.00,1208.00,145.00,59.00
CA,Antioch Unified,CA,Prospects High (Alternative),060285009517,2015,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,Antioch Unified,CA,Prospects High (Alternative),060285009517,2015,Took SAT or ACT during school year,F,0.00,,0.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00
CA,Antioch Unified,CA,Prospects High (Alternative),060285009517,2015,Total Enrollment (Secondary Schools),M,2.00,,8.00,2.00,74.00,41.00,53.00,5.00,185.00,28.00,20.00
CA,Antioch Unified,CA,Prospects High (Alternative),060285009517,2015,Total Enrollment (Secondary Schools),F,5.00,,5.00,2.00,59.00,47.00,65.00,11.00,194.00,25.00,14.00
CA,Antioch Unified,CA,Bidwell Continuation High,060285011573,2015,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,Antioch Unified,CA,Bidwell Continuation High,060285011573,2015,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,Antioch Unified,CA,Bidwell Continuation High,060285011573,2015,Total Enrollment (Secondary Schools),M,2.00,,5.00,2.00,41.00,59.00,20.00,2.00,131.00,19.00,11.00
CA,Antioch Unified,CA,Bidwell Continuation High,060285011573,2015,Total Enrollment (Secondary Schools),F,0.00,,0.00,0.00,20.00,41.00,5.00,5.00,71.00,13.00,8.00
CA,Antioch Unified,CA,Dozier-Libbey Medical High,060285012278,2015,Took SAT or ACT during school year,M,0.00,,17.00,0.00,11.00,2.00,11.00,0.00,41.00,2.00,2.00
CA,Antioch Unified,CA,Dozier-Libbey Medical High,060285012278,2015,Took SAT or ACT during school year,F,2.00,,26.00,2.00,32.00,2.00,23.00,0.00,87.00,2.00,0.00
CA,Antioch Unified,CA,Dozier-Libbey Medical High,060285012278,2015,Total Enrollment (Secondary Schools),M,2.00,,50.00,0.00,110.00,47.00,41.00,11.00,261.00,22.00,29.00
CA,Antioch Unified,CA,Dozier-Libbey Medical High,060285012278,2015,Total Enrollment (Secondary Schools),F,11.00,,68.00,5.00,170.00,80.00,74.00,14.00,422.00,31.00,23.00
CA,Arcadia Unified,CA,Arcadia High,060297000223,2015,Took SAT or ACT during school year,M,0.00,,257.00,0.00,20.00,2.00,26.00,2.00,307.00,0.00,11.00
CA,Arcadia Unified,CA,Arcadia High,060297000223,2015,Took SAT or ACT during school year,F,0.00,,299.00,2.00,32.00,2.00,41.00,5.00,381.00,0.00,11.00
CA,Arcadia Unified,CA,Arcadia High,060297000223,2015,Total Enrollment (Secondary Schools),M,2.00,,1187.00,2.00,245.00,38.00,233.00,17.00,1724.00,118.00,137.00
CA,Arcadia Unified,CA,Arcadia High,060297000223,2015,Total Enrollment (Secondary Schools),F,2.00,,1178.00,2.00,245.00,26.00,236.00,11.00,1700.00,73.00,107.00
CA,Arcadia Unified,CA,Rancho Learning Center (Alternative),060297009302,2015,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,Arcadia Unified,CA,Rancho Learning Center (Alternative),060297009302,2015,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,Arcadia Unified,CA,Rancho Learning Center (Alternative),060297009302,2015,Total Enrollment (Secondary Schools),M,0.00,,14.00,0.00,11.00,2.00,2.00,2.00,31.00,4.00,5.00
CA,Arcadia Unified,CA,Rancho Learning Center (Alternative),060297009302,2015,Total Enrollment (Secondary Schools),F,0.00,,2.00,0.00,11.00,0.00,5.00,0.00,18.00,<=2,2.00
CA,Corona-Norco Unified,CA,Lee V. Pollard High,060985000853,2015,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00
CA,Corona-Norco Unified,CA,Lee V. Pollard High,060985000853,2015,Took SAT or ACT during school year,F,0.00,,0.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00
CA,Corona-Norco Unified,CA,Lee V. Pollard High,060985000853,2015,Total Enrollment (Secondary Schools),M,2.00,,5.00,5.00,314.00,23.00,77.00,5.00,431.00,22.00,44.00
CA,Corona-Norco Unified,CA,Lee V. Pollard High,060985000853,2015,Total Enrollment (Secondary Schools),F,2.00,,2.00,2.00,179.00,5.00,32.00,2.00,224.00,13.00,20.00
CA,Corona-Norco Unified,CA,Corona Vista High,060985000905,2015,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,Corona-Norco Unified,CA,Corona Vista High,060985000905,2015,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,Corona-Norco Unified,CA,Corona Vista High,060985000905,2015,Total Enrollment (Secondary Schools),M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,<=2,0.00
CA,Corona-Norco Unified,CA,Corona Vista High,060985000905,2015,Total Enrollment (Secondary Schools),F,0.00,,0.00,0.00,2.00,0.00,0.00,0.00,2.00,<=2,2.00
CA,Corona-Norco Unified,CA,Corona-Norco Alternative,060985001047,2015,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,Corona-Norco Unified,CA,Corona-Norco Alternative,060985001047,2015,Took SAT or ACT during school year,F,0.00,,0.00,0.00,2.00,0.00,2.00,0.00,4.00,0.00,0.00
CA,Corona-Norco Unified,CA,Corona-Norco Alternative,060985001047,2015,Total Enrollment (Secondary Schools),M,2.00,,0.00,2.00,26.00,2.00,29.00,2.00,63.00,7.00,2.00
CA,Corona-Norco Unified,CA,Corona-Norco Alternative,060985001047,2015,Total Enrollment (Secondary Schools),F,2.00,,0.00,2.00,41.00,2.00,29.00,0.00,76.00,7.00,2.00
CA,Corona-Norco Unified,CA,Corona High,060985001049,2015,Took SAT or ACT during school year,M,0.00,,14.00,5.00,83.00,2.00,32.00,0.00,136.00,2.00,2.00
CA,Corona-Norco Unified,CA,Corona High,060985001049,2015,Took SAT or ACT during school year,F,0.00,,5.00,5.00,98.00,5.00,41.00,0.00,154.00,2.00,2.00
CA,Corona-Norco Unified,CA,Corona High,060985001049,2015,Total Enrollment (Secondary Schools),M,5.00,,53.00,5.00,1016.00,47.00,296.00,0.00,1422.00,238.00,155.00
CA,Corona-Norco Unified,CA,Corona High,060985001049,2015,Total Enrollment (Secondary Schools),F,5.00,,32.00,5.00,941.00,44.00,257.00,2.00,1286.00,124.00,92.00
CA,Corona-Norco Unified,CA,Norco High,060985001061,2015,Took SAT or ACT during school year,M,2.00,,5.00,2.00,29.00,5.00,53.00,0.00,96.00,5.00,2.00
CA,Corona-Norco Unified,CA,Norco High,060985001061,2015,Took SAT or ACT during school year,F,0.00,,2.00,2.00,62.00,2.00,65.00,2.00,135.00,0.00,0.00
CA,Corona-Norco Unified,CA,Norco High,060985001061,2015,Total Enrollment (Secondary Schools),M,5.00,,41.00,26.00,533.00,41.00,518.00,5.00,1169.00,184.00,68.00
CA,Corona-Norco Unified,CA,Norco High,060985001061,2015,Total Enrollment (Secondary Schools),F,2.00,,20.00,23.00,482.00,29.00,497.00,2.00,1055.00,73.00,35.00
CA,Corona-Norco Unified,CA,Victress Bower School for Exceptional Students,060985001068,2015,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,Corona-Norco Unified,CA,Victress Bower School for Exceptional Students,060985001068,2015,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,Corona-Norco Unified,CA,Victress Bower School for Exceptional Students,060985001068,2015,Total Enrollment (Secondary Schools),M,0.00,,2.00,2.00,14.00,2.00,11.00,2.00,33.00,28.00,2.00
CA,Corona-Norco Unified,CA,Victress Bower School for Exceptional Students,060985001068,2015,Total Enrollment (Secondary Schools),F,0.00,,2.00,2.00,17.00,2.00,14.00,0.00,37.00,37.00,2.00
CA,Corona-Norco Unified,CA,Santiago High,060985004959,2015,Took SAT or ACT during school year,M,2.00,,41.00,8.00,77.00,26.00,107.00,2.00,263.00,8.00,2.00
CA,Corona-Norco Unified,CA,Santiago High,060985004959,2015,Took SAT or ACT during school year,F,2.00,,47.00,8.00,113.00,20.00,173.00,2.00,365.00,2.00,2.00
CA,Corona-Norco Unified,CA,Santiago High,060985004959,2015,Total Enrollment (Secondary Schools),M,8.00,,161.00,56.00,650.00,104.00,809.00,17.00,1805.00,190.00,65.00
CA,Corona-Norco Unified,CA,Santiago High,060985004959,2015,Total Enrollment (Secondary Schools),F,8.00,,158.00,29.00,635.00,98.00,836.00,11.00,1775.00,103.00,35.00
CA,Corona-Norco Unified,CA,Centennial High,060985009532,2015,Took SAT or ACT during school year,M,2.00,,44.00,11.00,62.00,23.00,41.00,0.00,183.00,2.00,2.00
CA,Corona-Norco Unified,CA,Centennial High,060985009532,2015,Took SAT or ACT during school year,F,2.00,,62.00,17.00,131.00,44.00,44.00,2.00,302.00,2.00,2.00
CA,Corona-Norco Unified,CA,Centennial High,060985009532,2015,Total Enrollment (Secondary Schools),M,8.00,,161.00,56.00,944.00,161.00,365.00,8.00,1703.00,229.00,143.00
CA,Corona-Norco Unified,CA,Centennial High,060985009532,2015,Total Enrollment (Secondary Schools),F,5.00,,161.00,62.00,908.00,158.00,335.00,8.00,1637.00,112.00,77.00
CA,ANTIOCH UNIFIED,CA,PROSPECTS HIGH (ALTER.),060285009517,2009,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,ANTIOCH UNIFIED,CA,PROSPECTS HIGH (ALTER.),060285009517,2009,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,ANTIOCH UNIFIED,CA,PROSPECTS HIGH (ALTER.),060285009517,2009,Total Enrollment (Secondary Schools),M,0.00,,10.00,0.00,30.00,20.00,80.00,5.00,150.00,35.00,5.00
CA,ANTIOCH UNIFIED,CA,PROSPECTS HIGH (ALTER.),060285009517,2009,Total Enrollment (Secondary Schools),F,5.00,,5.00,0.00,55.00,35.00,70.00,5.00,175.00,15.00,15.00
CA,ANTIOCH UNIFIED,CA,BIDWELL CONTINUATION HIGH,060285011573,2009,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,ANTIOCH UNIFIED,CA,BIDWELL CONTINUATION HIGH,060285011573,2009,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,ANTIOCH UNIFIED,CA,BIDWELL CONTINUATION HIGH,060285011573,2009,Total Enrollment (Secondary Schools),M,5.00,,0.00,0.00,40.00,45.00,10.00,10.00,110.00,5.00,10.00
CA,ANTIOCH UNIFIED,CA,BIDWELL CONTINUATION HIGH,060285011573,2009,Total Enrollment (Secondary Schools),F,0.00,,5.00,5.00,35.00,25.00,10.00,5.00,85.00,5.00,20.00
CA,ARCADIA UNIFIED,CA,ARCADIA HIGH,060297000223,2009,Took SAT or ACT during school year,M,0.00,515.00,,,20.00,5.00,70.00,,610.00,10.00,15.00
CA,ARCADIA UNIFIED,CA,ARCADIA HIGH,060297000223,2009,Took SAT or ACT during school year,F,0.00,520.00,,,35.00,5.00,65.00,,620.00,5.00,15.00
CA,ARCADIA UNIFIED,CA,ARCADIA HIGH,060297000223,2009,Total Enrollment (Secondary Schools),M,0.00,1300.00,,,225.00,30.00,335.00,,1890.00,185.00,150.00
CA,ARCADIA UNIFIED,CA,ARCADIA HIGH,060297000223,2009,Total Enrollment (Secondary Schools),F,0.00,1195.00,,,185.00,15.00,295.00,,1690.00,90.00,125.00
CA,ARCADIA UNIFIED,CA,RANCHO LEARNING CENTER (ALTER.),060297009302,2009,Took SAT or ACT during school year,M,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00,0.00
CA,ARCADIA UNIFIED,CA,RANCHO LEARNING CENTER (ALTER.),060297009302,2009,Took SAT or ACT during school year,F,0.00,0.00,,,0.00,0.00,0.00,,0.00,0.00,0.00
CA,ARCADIA UNIFIED,CA,RANCHO LEARNING CENTER (ALTER.),060297009302,2009,Total Enrollment (Secondary Schools),M,0.00,15.00,,,10.00,0.00,10.00,,35.00,5.00,5.00
